  34.651  -86.543   186.0 em64rp kd4qio AL
starthere
  39.917  116.383     0.0 om89ew Beijing China
stophere
  -3.850  -32.417     0.0 hi36sd PP0-PY0 Fernando de Noronha,V.d.Remedios
  14.467  -81.117     0.0 ek94kl Quito Sueno Bank
  14.283  -80.400     0.0 ek94tg Serrana Bank
  13.550  -80.050     0.0 ek93xn Roncador Cay
  15.800  -79.833     0.0 fk05ct Serranilla Bank, Beacon Cay
 -26.333  -80.167     0.0 eg93vq CE0 San Felix I., Cerro San Felix
 -26.467  -79.883     0.0 fg03bm San Ambrosio Is.
  43.933   12.417     0.0 jn63fw T7 San Marino
   0.417    6.550     0.0 jj30gk S9 Sao Tome Isl., Sao Tome
   1.617    7.450     0.0 jj31ro Principe Isl.
  39.217    9.133     0.0 jm49nf IM0,IS0 Sardinia, Cagliari
  29.050   45.633     0.0 ll29tb (8Z4) Saudi Arabia/Iraq NZ,Al-Julaydah
  24.633   46.717     0.0 ll34ip HZ,7Z Saudi Arabia, Ar-Riyad (Riyadh)
  21.433   39.817     0.0 kl91vk Mecca
  57.150   -2.083     0.0 io87xd GM,GS,M_3,2M Scotland, Aberdeen
  56.800   -5.000     0.0 io76mt Ben Nevis
  55.617   -4.500     0.0 io75ro Kilmarnock
  57.583  -13.800     0.0 io37cn Rockall Island(?)
  58.983   -2.967     0.0 io88mx Orkney Is., Kirkwall
  60.150   -1.150     0.0 ip90kd Shetland Is., Lerwick
  51.883    1.467     0.0 jo01rv (S1) "Sealand"
  14.500  -17.500     0.0 ik14gl 6V,6W Senegal, Dakar
  -4.617   55.450     0.0 li75rj S7 Seychelles, Victoria
  -9.417   46.367     0.0 li30en Aldabra Is.
  -5.500   55.250     0.0 li74ol Desroches Is.
 -10.167   51.167     0.0 lh59ot Farquhar Is.
   8.750  -13.000     0.0 ij38ms 9L Sierra Leone, Freetown
   1.300  103.867     0.0 oj11wh 9V Singapore, Singapore
  18.050  -63.083     0.0 fk88lb PJ5-8 Sint Maarten Isl., Philipsburg
  17.250  -63.417     0.0 fk87gg Sint Eustatius,
  17.650  -63.233     0.0 fk87jp Saba Is., Hellsgate
  46.067   14.550     0.0 jn76gb S5 Slovenia, Ljubljana
  -9.467  159.867     0.0 qi90wm H4 Solomon Islands, Honiari
   2.250   45.750     0.0 lj22vg T5,6O Somalia, Mogadishu
 -25.967   28.233     0.0 kg44ca ZS,ZR-ZU South Africa, Pretoria {ZUO}
 -33.933   18.467     0.0 jf96fb Cape Town
 -23.283   30.933     0.0 kg56lr Gazankulu, Giyana
 -25.550   31.333     0.0 kg54pk Kangwane, Louieville
 -24.950   29.217     0.0 kg45ob KwaNdebele, Siyabuswa
 -28.283   31.433     0.0 kg51rr KwaZulu, Ulundi
 -29.583   26.667     0.0 kg30ik [T4] Lebowa (Transvaal), Phatudi
 -28.250   28.317     0.0 kg41ds QwaQwa, Phuthaditjaba
 -25.883   25.650     0.0 kg24tc H5 Bophuthatswana, Mmbatho
 -32.583   27.433     0.0 kf37rk S4 Ciskei, Bisho
 -31.583   28.783     0.0 kf48jk S8 Transkei, Umtata
 -22.867   30.533     0.0 kg57gd V9 Venda, Thoho-ya-Ndou
 -54.267  -36.517     0.0 hd15rr VP8,LU South Georgia Is., Grytviken
 -60.767  -44.683     0.0 gc79pf VP8,LU So.Orkney Is,Laurie, Scotia Bay
 -60.750  -44.717     0.0 gc79pg (LU8ZN Arg.) Orcadas
 -60.717  -45.600     0.0 gc79eg (VP8AEV B.A.T.) Signy
 -59.450  -27.300     0.0 hd60in VP8,LU South Sandwich Is., So. Thule
 -56.767  -28.167     0.0 hd53vf Traversay Is., Leskov I.
 -62.000  -58.250     0.0 gc07vx VP8,CE9,LU,HF0,4K South Shetland Is.
 -62.167  -58.467     0.0 gc07st (HF0POL Poland) Arctowski
 -62.500  -59.683     0.0 gc07dm (CX Uruguay) Artigas
 -62.200  -58.933     0.0 gc07mt (4K1F CIS) Bellingshausen
 -62.500  -59.683     0.0 gc07dm (CE9AP Chile) Cap. Arturo Prat
 -62.200  -58.917     0.0 gc07mt (PY Brazil) Comm. Ferraz
 -62.983  -60.717     0.0 fc97pa (LU1ZC Arg.) Deception I.
 -62.183  -58.717     0.0 gc07pt (BY China) The Great Wall
 -62.200  -58.917     0.0 gc07mt (LU-Z Arg.) Jubany
 -62.500  -59.683     0.0 gc07dm (HL So. Korea) King Sejong
 -62.083  -58.083     0.0 gc07xw (VP8AEO B.A.T.) King George
 -62.500  -59.683     0.0 gc07dm (OA Peru) Macchu Picchu
 -62.200  -58.917     0.0 gc07mt (CE9BUO Chile) Presidente Frei
 -62.500  -59.683     0.0 gc07dm (CE9FSD Chile) Ten. R. Marsh
   4.833   31.583     0.0 kj54st ST0 Southern Sudan, Juba
  41.900   12.500     0.0 jn61gv 1A0KM Sov. Military Order Of Malta
  40.417   -3.667     0.0 in80dk EA-EH,AM-AO Spain, Madrid
  42.467   -1.983     0.0 in92al Llivia
  36.467   -6.200     0.0 im66vl San Fernando { EBC }
   8.750  111.900     0.0 oj58ws 1S Spratly Islands, Spratly
   7.250   80.250     0.0 nj07cg 4P-4S Sri Lanka ( Ceylon ), Colombo
  15.550   32.583     0.0 kk65gn ST,6T,6U Sudan, Khartoum
   5.867  -55.233     0.0 gj25ju PZ Surinam, Paramaribo
  78.200   15.667     0.0 jq78ue JW Svalbard Is., Longyearbyen
  80.017   22.400     0.0 kr10ea Nordaustlandet
  74.483   19.233     0.0 jq94ol Bear ( Bjornoya ) Island
 -26.333   31.133     0.0 kg53nq 3DA-3DM Swaziland, Mbabane
  59.333   18.083     0.0 jo99ah SA-SM Sweden, Stockholm
  46.917    7.417     0.0 jn36rw HB Switzerland, Bern
  33.500   36.317     0.0 km83dm YK,6C Syria, Damascus
  25.050  121.500     0.0 pl05rb BV Taiwan ( Formosa ), T'aipei
  24.950  121.217     0.0 pl04ow Chung-li { BSF }
  20.750  116.067     0.0 ol80ar Pratas Is. (Dongsha Qundao)
  38.633   68.850     0.0 mm48kp UJ? Tajikistan(Tadzhik)[CIS]DushanMM48
  37.517   74.817     0.0 mm77jm (UJ/BY) Pamir Mtns, Kyzylrabot
  -6.850   39.300     0.0 ki93pd 5H,5I Tanzania, Dar-es-Salaam
  -6.183   35.750     0.0 ki73vt Dodoma
  -5.200   39.733     0.0 ki94ut Pemba, Chake-Chake
  -6.167   39.183     0.0 ki93ot Zanzibar, Zanzibar
  13.733  100.500     0.0 ok03fr HS Thailand, Krung Thep
 -53.250  -70.267     0.0 fd46ur CE (Chile) Porvenir
 -54.800  -68.300     0.0 fd55ue LU (Argentina) Ushuaia
   6.167    1.350     0.0 jj06qe 5V Togo, Lome
  -9.383 -171.250     0.0 ai40jo ZK3 Tokelaus ( Union ) Is., Fakaofo
 -21.150 -175.233     0.0 ag28ju A3 Tonga (Friendly), Nuku'alofa
 -24.000 -179.000     0.0 ag05mx Minerva Reefs
 -18.600 -174.000     0.0 ah31aj Vava'u, Neiafu
 -19.833 -174.367     0.0 ah20te Ha'apai, Pangai
  10.633  -61.517     0.0 fk90fp 9Y,9Z Trinidad & Tobago, Port-Of-Spain
  11.183  -60.750     0.0 fk91pe Scarborough
 -20.517  -29.317     0.0 hg59il PP0-PY0 Trindade I., Pico Desjado
 -20.500  -28.850     0.0 hg59nl Martin Vaz Isl.
 -37.050  -12.300     0.0 if32uw ZD9 Tristan da Cunha, Edinburgh
 -40.167  -10.000     0.0 ie59at Gough
 -15.850   54.417     0.0 lh74fd FR/T Tromelin Island
  36.800   10.183     0.0 jm56ct 3V Tunisia, Tunis
  39.933   32.867     0.0 km69kw TA-TC Turkey, Ankara
  39.733   44.250     0.0 lm29cr Agri Dagi Buyuk, Ararat
  41.017   28.967     0.0 kn41la Istanbul
  37.967   58.400     0.0 lm97ex UH? Turkmenistan [CIS], Ashkhabad
  22.000  -72.000     0.0 fl41ax VP5 Turks & Caicos Is., Grand Turk
  21.817  -71.750     0.0 fl41ct Grand Caicos
  -8.500  179.200     0.0 ri91ol T2 Tuvalu ( Ellice ) Is., Funafuti
   0.317   32.583     0.0 kj60gh 5X Uganda, Kampala
  50.467   30.483     0.0 ko50fl UR-UZ Ukraine [CIS], Kiyev
  51.267   30.250     0.0 ko51cg Chernobyl
  45.250   30.233     0.0 kn55cf Snake Isl.
  44.500   34.150     0.0 kn74bl Crimea, Yalta
  24.467   54.367     0.0 ll74el A6 United Arab Emirates, Abu Zaby
  25.233   55.283     0.0 ll75pf ( Trucial States ), Dubayy
  51.500   -0.017     0.0 io91xl G,GX,M_2,2E UK GB & NI, England, London
  52.367   -1.183     0.0 io92ji Rugby { MSF }
  34.667   32.900     0.0 km64kq ZC4 U.K. Sov. Base Areas on Cyprus,
  40.750  -73.967     0.0 fn30ar 4U1UN United Nations HQ., New York,USA
  38.900  -77.033     0.0 fm18lv W,K,N,AA-AL U.S.A., D.C., Washington
 -35.000  -56.083     0.0 gf15xa CV-CX Uruguay, Montevideo
  41.317   69.250     0.0 mn41oh UI,RH Uzbek [CIS], Tashkent {RCH,RIM}
 -17.750  168.300     0.0 rh42df YJ Vanuatu (New Hebrides),Port-Vila
 -17.750  168.300     0.0 rh42df Shepherd Is., Tongoa I.
  41.750   12.500     0.0 jn61gs HV Vatican City
  10.250  -67.000     0.0 fk60mf YV-YY Venezuela, Caracas { YVTO }
  10.767  106.717     0.0 ok30is 3W,XV Vietnam, Thanh Pho Ho Chi Minh
  21.017  105.867     0.0 ol21wa Hanoi
  18.367  -64.933     0.0 fk78mi KP2 Virgin I, Charlotte Amalie [VI]
  19.300  166.583     0.0 rk39gh KH9 Wake, Wilkes, & Peale Is.
  51.500   -3.217     0.0 io81jl GW,GC,M_4,2W Wales, Cardiff
 -13.950 -171.917     0.0 ah46ab FW Wallis Is., Mata-Utu
 -14.417 -178.333     0.0 ah05un Futuna (Horn) Isl.
 -22.983   14.517     0.0 jg77ga ZS9 Walvis Bay
  27.150  -13.200     0.0 il37jd S0 Western Sahara (RASD), El Aaiun
 -13.817 -171.767     0.0 ah46ce 5W Western Samoa, Upolu, Apia
 -13.583 -172.417     0.0 ah36sk Savai'i
 -16.167  150.000     0.0 qh53at VK9 Willis Islands
  38.900  -77.033     0.0 fm18lv 4U1WB World Bank, Washington, DC, USA
  46.200    6.150     0.0 jn36be C7 World Meteorological Org, Geneva
  15.383   44.233     0.0 lk25cj 70 (4W) Yemen, Sana (North)
  12.783   44.967     0.0 lk22ls Aden (South)
  15.350   42.667     0.0 lk15ii Kamaran I., Kamaran
  15.500   54.000     0.0 lk65xm Socotra Isl.
  44.800   20.533     0.0 kn04gt YT,YU, Yugoslavia, Serbia, Belgrade
  42.650   21.167     0.0 kn02op YZ,4N,4O YU8 Kosovo-Metohija, Pristina
  45.250   19.833     0.0 jn95vf YU7 Vojvodina, Novi Sad
  42.467   19.283     0.0 jn92pl YU6 Crno Gora(Montenegro),Titograd
  42.467   19.283     0.0 jn92pl Crno Gora(Montenegro),Titograd
  42.017   21.533     0.0 kn02sa YU5 Macedonia, Skopje
  -4.300   15.300     0.0 ji75pq 9Q-9T Zaire ( Congo ), Kinshasa
 -11.667   27.467     0.0 kh38rh Lubumbashi
 -15.433   28.333     0.0 kh44dn 9I,9J Zambia ( No.Rhodesia ), Lusaka
 -17.717   31.083     0.0 kh52mg Z2 Zimbabwe, Harare
